attempt,collected_frames,explosions/rate,explosions/dirty_transitions
1,7733248,0.0,0
1,7798784,0.0,0
1,7864320,0.0,0
1,7929856,0.0,0
1,7995392,0.0,0
1,8060928,0.0,0
1,8126464,0.0,0
1,8192000,0.0,0
1,8257536,0.0,0
1,8323072,0.0,0
1,8388608,0.0,0
1,8454144,0.0,0
1,8519680,0.0,0
1,8585216,0.0,0
1,8650752,0.0,0
1,8716288,0.0,0
1,8781824,0.0,0
1,8847360,0.0,0
1,8912896,0.0,0
1,8978432,0.0,0
1,9043968,0.0,0
1,9109504,0.0,0
1,9175040,0.0,0
1,9240576,0.0,0
1,9306112,0.0,0
1,9371648,0.0,0
1,9437184,0.0,0
1,9502720,0.0,0
1,9568256,0.0,0
1,9633792,0.0,0
1,9699328,0.0,0
1,9764864,0.0,0
1,9830400,0.0,0
1,9895936,0.0,0
1,9961472,0.0,0
1,10027008,0.0,0
1,10092544,0.0,0
1,10158080,0.0,0
1,10223616,0.0,0
1,10289152,0.0,0
1,10354688,0.0,0
1,10420224,0.0,0
1,10485760,0.0,0
1,10551296,0.0,0
1,10616832,0.0,0
1,10682368,0.0,0
1,10747904,0.0,0
1,10813440,0.0,0
1,10878976,0.0,0
1,10944512,0.0,0
1,11010048,0.0,0
1,11075584,0.0,0
1,11141120,0.0,0
1,11206656,0.0,0
1,11272192,0.0,0
1,11337728,0.0,0
1,11403264,0.0,0
1,11468800,0.0,0
1,11534336,0.0,0
1,11599872,0.0,0
1,11665408,0.0,0
1,11730944,0.0,0
1,11796480,0.0,0
1,11862016,0.0,0
1,11927552,0.0,0
1,11993088,0.0,0
1,12058624,0.0,0
1,12124160,0.0,0
1,12189696,0.0,0
1,12255232,0.0,0
1,12320768,0.0,0
1,12386304,0.0,0
1,12451840,0.0,0
1,12517376,0.0,0
1,12582912,0.0,0
1,12648448,0.0,0
1,12713984,0.0,0
1,12779520,0.0,0
1,12845056,0.0,0
1,12910592,0.0,0
1,12976128,0.0,0
1,13041664,0.0,0
1,13107200,0.0,0
1,13172736,0.0,0
1,13238272,0.0,0
1,13303808,0.0,0
1,13369344,0.0,0
1,13434880,0.0,0
1,13500416,0.0,0
1,13565952,0.0,0
1,13631488,0.0,0
1,13697024,0.0,0
1,13762560,0.0,0
1,13828096,0.0,0
1,13893632,0.0,0
1,13959168,0.0,0
1,14024704,0.0,0
1,14090240,0.0,0
1,14155776,0.0,0
1,14221312,0.0,0
1,14286848,0.0,0
1,14352384,0.0,0
1,14417920,0.0,0
1,14483456,0.0,0
1,14548992,0.0,0
1,14614528,0.0,0
1,14680064,0.0,0
1,14745600,0.0,0
1,14811136,0.0,0
1,14876672,0.0,0
1,14942208,0.0,0
1,15007744,0.0,0
1,15073280,0.0,0
1,15138816,0.0,0
1,15204352,0.0,0
1,15269888,0.0,0
1,15335424,0.0,0
1,15400960,0.0,0
1,15466496,0.0,0
1,15532032,0.0,0
1,15597568,0.0,0
1,15663104,0.0,0
1,15728640,0.0,0
1,15794176,0.0,0
1,15859712,0.0,0
1,15925248,0.0,0
1,15990784,0.0,0
1,16056320,0.0,0
1,16121856,0.0,0
1,16187392,0.0,0
1,16252928,0.0,0
1,16318464,0.0,0
1,16384000,0.0,0
1,16449536,0.0,0
1,16515072,0.0,0
1,16580608,0.0,0
1,16646144,0.0,0
1,16711680,0.0,0
1,16777216,0.0,0
1,16842752,0.0,0
1,16908288,0.0,0
1,16973824,0.0,0
1,17039360,0.0,0
1,17104896,0.0,0
1,17170432,0.0,0
1,17235968,0.0,0
1,17301504,0.0,0
1,17367040,0.0,0
1,17432576,0.0,0
1,17498112,0.0,0
1,17563648,0.0,0
1,17629184,0.0,0
1,17694720,0.0,0
1,17760256,0.0,0
1,17825792,0.0,0
1,17891328,0.0,0
1,17956864,0.0,0
1,18022400,0.0,0
1,18087936,0.0,0
1,18153472,0.0,0
1,18219008,0.0,0
1,18284544,0.0,0
1,18350080,0.0,0
1,18415616,0.0,0
1,18481152,0.0,0
1,18546688,0.0,0
1,18612224,0.0,0
1,18677760,0.0,0
1,18743296,0.0,0
1,18808832,0.0,0
1,18874368,0.0,0
1,18939904,0.0,0
1,19005440,0.0,0
1,19070976,0.0,0
1,19136512,0.0,0
1,19202048,0.0,0
1,19267584,0.0,0
1,19333120,0.0,0
1,19398656,0.0,0
1,19464192,0.0,0
1,19529728,0.0,0
1,19595264,0.0,0
1,19660800,0.0,0
1,19726336,0.0,0
1,19791872,0.0,0
1,19857408,0.0,0
1,19922944,0.0,0
2,19988480,0.0,0
2,20054016,0.0,0
2,20119552,0.0,0
2,20185088,0.0,0
2,20250624,0.0,0
2,20316160,0.0,0
2,20381696,0.0,0
2,20447232,0.0,0
2,20512768,0.0,0
2,20578304,0.0,0
2,20643840,0.0,0
2,20709376,0.0,0
2,20774912,0.0,0
2,20840448,0.0,0
2,20905984,0.0,0
2,20971520,0.0,0
2,21037056,0.0,0
2,21102592,0.0,0
2,21168128,0.0,0
2,21233664,0.0,0
2,21299200,0.0,0
2,21364736,0.0,0
2,21430272,0.0,0
2,21495808,0.0,0
3,21561344,0.0,0
3,21626880,0.0,0
3,21692416,0.0,0
3,21757952,0.0,0
3,21823488,0.0,0
3,21889024,0.0,0
3,21954560,0.0,0
3,22020096,0.0,0
3,22085632,0.0,0
3,22151168,0.0,0
3,22216704,0.0,0
3,22282240,0.0,0
3,22347776,0.0,0
3,22413312,0.0,0
3,22478848,0.0,0
4,22085632,0.0,0
4,22151168,0.0,0
4,22216704,0.0,0
4,22282240,0.0,0
4,22347776,0.0,0
4,22413312,0.0,0
4,22478848,0.0,0
4,22544384,0.0,0
4,22609920,0.0,0
4,22675456,0.0,0
4,22740992,0.0,0
4,22806528,0.0,0
4,22872064,0.0,0
4,22937600,0.0,0
4,23003136,0.0,0
4,23068672,0.0,0
4,23134208,0.0,0
4,23199744,0.0,0
4,23265280,0.0,0
4,23330816,0.0,0
4,23396352,0.0,0
4,23461888,0.0,0
4,23527424,0.0,0
4,23592960,0.0,0
4,23658496,0.0,0
4,23724032,0.0,0
4,23789568,0.0,0
4,23855104,0.0,0
4,23920640,0.0,0
4,23986176,0.0,0
4,24051712,0.0,0
4,24117248,0.0,0
4,24182784,0.0,0
4,24248320,0.0,0
4,24313856,0.0,0
4,24379392,0.0,0
4,24444928,0.0,0
4,24510464,0.0,0
4,24576000,0.0,0
4,24641536,0.0,0
4,24707072,0.0,0
4,24772608,0.0,0
4,24838144,0.0,0
4,24903680,0.0,0
4,24969216,0.0,0
4,25034752,0.0,0
4,25100288,0.0,0
4,25165824,0.0,0
4,25231360,0.0,0
4,25296896,0.0,0
4,25362432,0.0,0
4,25427968,0.0,0
4,25493504,0.0,0
4,25559040,0.0,0
4,25624576,0.0,0
4,25690112,0.0,0
4,25755648,0.0,0
4,25821184,0.0,0
4,25886720,0.0,0
4,25952256,0.0,0
4,26017792,0.0,0
4,26083328,0.0,0
4,26148864,0.0,0
4,26214400,0.0,0
4,26279936,0.0,0
4,26345472,0.0,0
4,26411008,0.0,0
4,26476544,0.0,0
4,26542080,0.0,0
4,26607616,0.0,0
4,26673152,0.0,0
4,26738688,0.0,0
4,26804224,0.0,0
4,26869760,0.0,0
4,26935296,0.0,0
4,27000832,0.0,0
4,27066368,0.0,0
4,27131904,0.0,0
4,27197440,0.0,0
4,27262976,0.0,0
4,27328512,0.0,0
4,27394048,0.0,0
4,27459584,0.0,0
4,27525120,0.0,0
4,27590656,0.0,0
4,27656192,0.0,0
4,27721728,0.0,0
4,27787264,0.0,0
4,27852800,0.0,0
4,27918336,0.0,0
4,27983872,0.0,0
4,28049408,0.0,0
4,28114944,0.0,0
4,28180480,0.0,0
4,28246016,0.0,0
4,28311552,0.0,0
4,28377088,0.0,0
4,28442624,0.0,0
4,28508160,0.0,0
4,28573696,0.0,0
4,28639232,0.0,0
4,28704768,0.0,0
4,28770304,0.0,0
4,28835840,0.0,0
4,28901376,0.0,0
4,28966912,0.0,0
4,29032448,0.0,0
4,29097984,0.0,0
4,29163520,0.0,0
4,29229056,0.0,0
4,29294592,0.0,0
4,29360128,0.0,0
4,29425664,0.0,0
4,29491200,0.0,0
4,29556736,0.0,0
5,29425664,0.0,0
5,29491200,0.0,0
5,29556736,0.0,0
5,29622272,0.0,0
5,29687808,0.0,0
5,29753344,0.0,0
5,29818880,0.0,0
5,29884416,0.0,0
5,29949952,0.0,0
5,30015488,0.0,0
5,30081024,0.0,0
6,29949952,0.0,0
6,30015488,0.0,0
6,30081024,0.0,0
6,30146560,0.0,0
6,30212096,0.0,0
6,30277632,0.0,0
6,30343168,0.0,0
6,30408704,0.0,0
6,30474240,0.0,0
6,30539776,0.0,0
6,30605312,0.0,0
6,30670848,0.0,0
6,30736384,0.0,0
6,30801920,0.0,0
6,30867456,0.0,0
6,30932992,0.0,0
6,30998528,0.0,0
6,31064064,0.0,0
6,31129600,0.0,0
6,31195136,0.0,0
6,31260672,0.0,0
6,31326208,0.0,0
6,31391744,0.0,0
6,31457280,0.0,0
6,31522816,0.0,0
6,31588352,0.0,0
6,31653888,0.0,0
6,31719424,0.0,0
6,31784960,0.0,0
6,31850496,0.0,0
7,31522816,0.0,0
7,31588352,0.0,0
7,31653888,0.0,0
7,31719424,0.0,0
7,31784960,0.0,0
7,31850496,0.0,0
7,31916032,0.0,0
7,31981568,0.0,0
7,32047104,0.0,0
7,32112640,0.0,0
7,32178176,0.0,0
7,32243712,0.0,0
7,32309248,0.0,0
7,32374784,0.0,0
7,32440320,0.0,0
7,32505856,0.0,0
8,32571392,0.0,0
8,32636928,0.0,0
8,32702464,0.0,0
8,32768000,0.0,0
8,32833536,0.0,0
8,32899072,0.0,0
8,32964608,0.0,0
8,33030144,0.0,0
8,33095680,0.0,0
8,33161216,0.0,0
8,33226752,0.0,0
8,33292288,0.0,0
8,33357824,0.0,0
8,33423360,0.0,0
8,33488896,0.0,0
8,33554432,0.0,0
8,33619968,0.0,0
8,33685504,0.0,0
8,33751040,0.0,0
8,33816576,0.0,0
8,33882112,0.0,0
8,33947648,0.0,0
8,34013184,0.0,0
8,34078720,0.0,0
9,34144256,0.0,0
9,34209792,0.0,0
9,34275328,0.0,0
9,34340864,0.0,0
9,34406400,0.0,0
9,34471936,0.0,0
9,34537472,0.0,0
9,34603008,0.0,0
9,34668544,0.0,0
9,34734080,0.0,0
9,34799616,0.0,0
9,34865152,0.0,0
9,34930688,0.0,0
9,34996224,0.0,0
9,35061760,0.0,0
9,35127296,0.0,0
9,35192832,0.0,0
9,35258368,0.0,0
9,35323904,0.0,0
9,35389440,0.0,0
9,35454976,0.0,0
9,35520512,0.0,0
9,35586048,0.0,0
9,35651584,0.0,0
9,35717120,0.0,0
9,35782656,0.0,0
9,35848192,0.0,0
9,35913728,0.0,0
9,35979264,0.0,0
9,36044800,0.0,0
9,36110336,0.0,0
9,36175872,0.0,0
9,36241408,0.0,0
9,36306944,0.0,0
9,36372480,0.0,0
9,36438016,0.0,0
9,36503552,0.0,0
9,36569088,0.0,0
9,36634624,0.0,0
9,36700160,0.0,0
9,36765696,0.0,0
9,36831232,0.0,0
9,36896768,0.0,0
9,36962304,0.0,0
9,37027840,0.0,0
9,37093376,0.0,0
9,37158912,0.0,0
9,37224448,0.0,0
9,37289984,0.0,0
9,37355520,0.0,0
9,37421056,0.0,0
9,37486592,0.0,0
9,37552128,0.0,0
9,37617664,0.0,0
9,37683200,0.0,0
9,37748736,0.0,0
9,37814272,0.0,0
9,37879808,0.0,0
9,37945344,0.0,0
9,38010880,0.0,0
9,38076416,0.0,0
9,38141952,0.0,0
9,38207488,0.0,0
9,38273024,0.0,0
9,38338560,0.0,0
9,38404096,0.0,0
9,38469632,0.0,0
9,38535168,0.0,0
9,38600704,0.0,0
9,38666240,0.0,0
9,38731776,0.0,0
9,38797312,0.0,0
9,38862848,0.0,0
9,38928384,0.0,0
9,38993920,0.0,0
9,39059456,0.0,0
9,39124992,0.0,0
9,39190528,0.0,0
9,39256064,0.0,0
9,39321600,0.0,0
9,39387136,0.0,0
9,39452672,0.0,0
9,39518208,0.0,0
9,39583744,0.0,0
9,39649280,0.0,0
9,39714816,0.0,0
9,39780352,0.0,0
9,39845888,0.0,0
9,39911424,0.0,0
9,39976960,0.0,0
9,40042496,0.0,0
9,40108032,0.0,0
9,40173568,0.0,0
9,40239104,0.0,0
9,40304640,0.0,0
9,40370176,0.0,0
9,40435712,0.0,0
9,40501248,0.0,0
9,40566784,0.0,0
9,40632320,0.0,0
9,40697856,0.0,0
9,40763392,0.0,0
9,40828928,0.0,0
9,40894464,0.0,0
9,40960000,0.0,0
9,41025536,0.0,0
9,41091072,0.0,0
9,41156608,0.0,0
9,41222144,0.0,0
9,41287680,0.0,0
9,41353216,0.0,0
9,41418752,0.0,0
9,41484288,0.0,0
9,41549824,0.0,0
9,41615360,0.0,0
9,41680896,0.0,0
9,41746432,0.0,0
9,41811968,0.0,0
9,41877504,0.0,0
9,41943040,0.0,0
9,42008576,0.0,0
9,42074112,0.0,0
9,42139648,0.0,0
9,42205184,0.0,0
9,42270720,0.0,0
9,42336256,0.0,0
9,42401792,0.0,0
9,42467328,0.0,0
9,42532864,0.0,0
9,42598400,0.0,0
9,42663936,0.0,0
9,42729472,0.0,0
9,42795008,0.0,0
9,42860544,0.0,0
9,42926080,0.0,0
9,42991616,0.0,0
9,43057152,0.0,0
9,43122688,0.0,0
9,43188224,0.0,0
9,43253760,0.0,0
9,43319296,0.0,0
9,43384832,0.0,0
9,43450368,0.0,0
9,43515904,0.0,0
9,43581440,0.0,0
9,43646976,0.0,0
9,43712512,0.0,0
9,43778048,0.0,0
9,43843584,0.0,0
9,43909120,0.0,0
9,43974656,0.0,0
9,44040192,0.0,0
9,44105728,0.0,0
9,44171264,0.0,0
9,44236800,0.0,0
9,44302336,0.0,0
9,44367872,0.0,0
9,44433408,0.0,0
9,44498944,0.0,0
9,44564480,0.0,0
9,44630016,0.0,0
9,44695552,0.0,0
9,44761088,0.0,0
9,44826624,0.0,0
9,44892160,0.0,0
9,44957696,0.0,0
9,45023232,0.0,0
9,45088768,0.0,0
9,45154304,0.0,0
9,45219840,0.0,0
9,45285376,0.0,0
9,45350912,0.0,0
9,45416448,0.0,0
9,45481984,0.0,0
9,45547520,0.0,0
9,45613056,0.0,0
9,45678592,0.0,0
9,45744128,0.0,0
9,45809664,0.0,0
9,45875200,0.0,0
9,45940736,0.0,0
9,46006272,0.0,0
9,46071808,0.0,0
9,46137344,0.0,0
9,46202880,0.0,0
9,46268416,0.0,0
9,46333952,0.0,0
9,46399488,0.0,0
9,46465024,0.0,0
9,46530560,0.0,0
9,46596096,0.0,0
9,46661632,0.0,0
9,46727168,0.0,0
9,46792704,0.0,0
9,46858240,0.0,0
9,46923776,0.0,0
9,46989312,0.0,0
9,47054848,0.0,0
9,47120384,0.0,0
9,47185920,0.0,0
9,47251456,0.0,0
9,47316992,0.0,0
9,47382528,0.0,0
9,47448064,0.0,0
9,47513600,0.0,0
9,47579136,0.0,0
9,47644672,0.0,0
9,47710208,0.0,0
9,47775744,0.0,0
9,47841280,0.0,0
9,47906816,0.0,0
9,47972352,0.0,0
9,48037888,0.0,0
9,48103424,0.0,0
9,48168960,0.0,0
9,48234496,0.0,0
9,48300032,0.0,0
9,48365568,0.0,0
9,48431104,0.0,0
9,48496640,0.0,0
9,48562176,0.0,0
9,48627712,0.0,0
9,48693248,0.0,0
